order_id,customer_id,product_id,order_date,quantity,unit_price,status,sales_channel
ORD000702,CUST0393,PROD019,2025-09-12,1,16.19,Completed,Marketplace
ORD000703,CUST0299,PROD002,2025-06-24,2,59.99,Completed,Store Pickup
ORD000704,CUST0211,PROD023,2025-06-12,1,12.99,Completed,Marketplace
ORD000705,CUST0034,PROD020,2025-09-23,1,13.99,Completed,Website
ORD000706,CUST0217,PROD037,2025-07-28,1,3.99,Completed,Store Pickup
ORD000707,CUST0194,PROD037,2025-09-11,1,3.99,Completed,Website
ORD000708,CUST0173,PROD032,2025-10-07,1,8.99,Completed,Marketplace
ORD000709,CUST0104,PROD032,2025-06-14,2,8.99,Completed,Mobile App
ORD000710,CUST0153,PROD037,2025-05-02,1,3.99,Completed,Website
ORD000711,CUST0049,PROD038,2025-10-19,1,12.79,Completed,Mobile App
ORD000712,CUST0334,PROD053,2025-06-03,1,13.99,Completed,Marketplace
ORD000713,CUST0129,PROD040,2025-04-13,1,12.99,Completed,Website
ORD000714,CUST0442,PROD012,2025-10-17,2,18.99,Pending,Store Pickup
ORD000715,CUST0273,PROD052,2025-05-21,2,8.99,Completed,Website
ORD000716,CUST0237,PROD010,2025-08-12,1,19.99,Completed,Store Pickup
ORD000717,CUST0426,PROD005,2025-07-28,2,39.99,Completed,Marketplace
ORD000718,CUST0352,PROD039,2025-10-09,1,6.99,Completed,Website
ORD000719,CUST0159,PROD030,2025-04-27,1,24.99,Completed,Website
ORD000720,CUST0070,PROD002,2025-04-09,1,59.99,Completed,Mobile App
ORD000721,CUST0494,PROD047,2025-10-02,1,12.59,Completed,Marketplace
ORD000722,CUST0460,PROD024,2025-12-14,2,6.99,Completed,Mobile App
ORD000723,CUST0377,PROD033,2025-04-19,4,19.99,Cancelled,Marketplace
ORD000724,CUST0122,PROD039,2025-08-03,1,6.99,Completed,Store Pickup
ORD000725,CUST0121,PROD028,2025-11-24,1,7.19,Pending,Store Pickup
ORD000726,CUST0302,PROD004,2025-07-28,1,34.99,Returned,Marketplace
ORD000727,CUST0350,PROD016,2025-09-16,5,11.99,Returned,Marketplace
ORD000728,CUST0421,PROD020,2025-08-12,1,13.99,Completed,Website
ORD000729,CUST0344,PROD016,2025-10-26,1,11.99,Completed,Marketplace
ORD000730,CUST0063,PROD035,2025-12-22,3,9.99,Completed,Store Pickup
ORD000731,CUST0155,PROD006,2025-12-09,4,89.99,Completed,Mobile App
ORD000732,CUST0163,PROD052,2025-12-21,2,8.99,Completed,Website
ORD000733,CUST0242,PROD048,2025-11-16,1,12.99,Completed,Website
ORD000734,CUST0134,PROD033,2025-11-23,1,19.99,Completed,Marketplace
ORD000735,CUST0391,PROD004,2025-07-01,2,34.99,Completed,Mobile App
ORD000736,CUST0322,PROD020,2025-01-07,1,12.59,Completed,Mobile App
ORD000737,CUST0211,PROD051,2025-11-22,4,10.99,Cancelled,Mobile App
ORD000738,CUST0304,PROD053,2025-05-22,1,13.99,Completed,Marketplace
ORD000739,CUST0484,PROD054,2025-04-13,3,18.99,Returned,Mobile App
ORD000740,CUST0102,PROD017,2025-12-15,2,44.99,Completed,Store Pickup
ORD000741,CUST0046,PROD024,2025-09-05,1,6.99,Completed,Store Pickup
ORD000742,CUST0424,PROD044,2025-11-15,1,17.99,Completed,Marketplace
ORD000743,CUST0196,PROD009,2025-05-16,1,29.99,Completed,Marketplace
ORD000744,CUST0215,PROD012,2025-11-07,1,16.14,Pending,Mobile App
ORD000745,CUST0190,PROD038,2025-09-08,2,15.99,Completed,Mobile App
ORD000746,CUST0204,PROD044,2025-12-23,1,17.99,Completed,Marketplace
ORD000747,CUST0031,PROD004,2025-02-18,1,34.99,Returned,Website
ORD000748,CUST0318,PROD025,2025-01-17,1,4.99,Completed,Website
ORD000749,CUST0087,PROD033,2025-09-09,1,19.99,Completed,Website
ORD000750,CUST0222,PROD010,2025-05-17,1,19.99,Pending,Store Pickup
ORD000751,CUST0144,PROD048,2025-12-27,1,12.99,Returned,Marketplace
ORD000752,CUST0475,PROD017,2025-09-25,1,44.99,Completed,Store Pickup
ORD000753,CUST0285,PROD043,2025-11-05,2,29.99,Completed,Website
ORD000754,CUST0241,PROD017,2025-04-02,1,44.99,Completed,Store Pickup
ORD000755,CUST0364,PROD036,2025-01-12,1,7.99,Cancelled,Mobile App
ORD000756,CUST0105,PROD019,2025-03-03,1,17.99,Completed,Marketplace
ORD000757,CUST0300,PROD014,2025-09-22,2,12.99,Completed,Mobile App
ORD000758,CUST0127,PROD050,2025-07-03,1,12.74,Completed,Website
ORD000759,CUST0476,PROD007,2025-06-19,3,13.49,Completed,Store Pickup
ORD000760,CUST0305,PROD043,2025-07-09,1,29.99,Completed,Store Pickup
ORD000761,CUST0376,PROD052,2025-05-24,2,8.99,Completed,Marketplace
ORD000762,CUST0381,PROD005,2025-05-02,1,39.99,Completed,Marketplace
ORD000763,CUST0444,PROD026,2025-03-25,1,9.99,Completed,Store Pickup
ORD000764,CUST0489,PROD042,2025-05-25,1,39.99,Completed,Marketplace
ORD000765,CUST0068,PROD023,2025-12-20,2,12.99,Completed,Store Pickup
ORD000766,CUST0244,PROD018,2025-07-13,2,15.99,Completed,Marketplace
ORD000767,CUST0323,PROD028,2025-09-14,1,7.99,Pending,Mobile App
ORD000768,CUST0080,PROD032,2025-10-23,1,8.99,Completed,Store Pickup
ORD000769,CUST0245,PROD020,2025-07-26,1,11.89,Cancelled,Store Pickup
ORD000770,CUST0283,PROD005,2025-05-02,4,39.99,Completed,Store Pickup
ORD000771,CUST0369,PROD037,2025-02-22,3,3.99,Completed,Website
ORD000772,CUST0237,PROD012,2025-02-22,2,18.99,Completed,Store Pickup
ORD000773,CUST0161,PROD038,2025-12-10,2,15.99,Completed,Marketplace
ORD000774,CUST0415,PROD012,2025-06-28,1,15.19,Completed,Website
ORD000775,CUST0003,PROD026,2025-07-01,1,9.99,Completed,Store Pickup
ORD000776,CUST0309,PROD047,2025-12-24,1,13.99,Pending,Marketplace
ORD000777,CUST0346,PROD026,2025-10-23,3,8.99,Completed,Website
ORD000778,CUST0497,PROD013,2025-11-23,3,16.99,Completed,Mobile App
ORD000779,CUST0440,PROD051,2025-07-21,1,9.34,Completed,Store Pickup
ORD000780,CUST0463,PROD010,2025-01-06,2,19.99,Completed,Website
ORD000781,CUST0125,PROD013,2025-12-19,1,16.99,Completed,Marketplace
ORD000782,CUST0434,PROD046,2025-01-21,1,15.99,Completed,Marketplace
ORD000783,CUST0249,PROD033,2025-01-13,2,19.99,Completed,Store Pickup
ORD000784,CUST0271,PROD002,2025-04-02,1,59.99,Completed,Store Pickup
ORD000785,CUST0254,PROD040,2025-12-04,4,12.99,Completed,Website
ORD000786,CUST0099,PROD031,2025-03-24,1,21.99,Completed,Marketplace
ORD000787,CUST0432,PROD046,2025-12-28,2,13.59,Completed,Store Pickup
ORD000788,CUST0482,PROD044,2025-12-27,2,17.99,Completed,Mobile App
ORD000789,CUST0354,PROD048,2025-10-10,1,12.99,Completed,Mobile App
ORD000790,CUST0407,PROD027,2025-09-04,4,10.99,Completed,Website
ORD000791,CUST0452,PROD017,2025-12-12,1,35.99,Completed,Website
ORD000792,CUST0317,PROD015,2025-06-04,1,8.99,Completed,Marketplace
ORD000793,CUST0024,PROD050,2025-11-25,3,14.99,Completed,Website
ORD000794,CUST0410,PROD030,2025-10-15,5,24.99,Pending,Website
ORD000795,CUST0260,PROD007,2025-11-02,1,13.49,Returned,Mobile App
ORD000796,CUST0227,PROD049,2025-11-23,1,22.99,Completed,Marketplace
ORD000797,CUST0063,PROD013,2025-06-05,1,16.99,Completed,Mobile App
ORD000798,CUST0175,PROD019,2025-11-16,1,15.29,Completed,Store Pickup
ORD000799,CUST0126,PROD010,2025-06-22,2,19.99,Completed,Mobile App
ORD000800,CUST0471,PROD027,2025-11-14,3,10.99,Completed,Marketplace
ORD000801,CUST0075,PROD050,2025-12-15,1,14.99,Returned,Website
ORD000802,CUST0396,PROD011,2025-06-13,1,22.99,Completed,Mobile App
ORD000803,CUST0324,PROD046,2025-12-02,2,15.99,Pending,Store Pickup
ORD000804,CUST0359,PROD036,2025-07-22,3,7.99,Completed,Marketplace
ORD000805,CUST0461,PROD034,2025-01-09,2,12.74,Completed,Mobile App
ORD000806,CUST0404,PROD040,2025-12-20,2,12.99,Cancelled,Store Pickup
ORD000807,CUST0044,PROD003,2025-11-10,1,9.99,Completed,Mobile App
ORD000808,CUST0146,PROD014,2025-08-18,1,12.99,Completed,Mobile App
ORD000809,CUST0277,PROD038,2025-01-26,1,15.99,Completed,Store Pickup
ORD000810,CUST0375,PROD004,2025-12-04,3,34.99,Completed,Website
ORD000811,CUST0482,PROD008,2025-01-21,1,49.99,Completed,Marketplace
ORD000812,CUST0382,PROD038,2025-12-26,2,15.99,Completed,Mobile App
ORD000813,CUST0342,PROD051,2025-06-10,3,10.99,Completed,Store Pickup
ORD000814,CUST0054,PROD021,2025-08-08,1,21.99,Completed,Store Pickup
ORD000815,CUST0218,PROD054,2025-02-23,1,16.14,Cancelled,Store Pickup
ORD000816,CUST0190,PROD044,2025-04-03,1,17.99,Completed,Store Pickup
ORD000817,CUST0256,PROD041,2025-12-19,1,9.99,Returned,Store Pickup
ORD000818,CUST0422,PROD011,2025-11-14,1,18.39,Completed,Website
ORD000819,CUST0243,PROD003,2025-10-15,2,9.99,Completed,Website
ORD000820,CUST0057,PROD008,2025-09-14,1,49.99,Completed,Website
ORD000821,CUST0156,PROD019,2025-06-12,1,17.99,Completed,Store Pickup
ORD000822,CUST0456,PROD019,2025-01-10,1,17.99,Completed,Website
ORD000823,CUST0446,PROD003,2025-09-03,1,9.99,Completed,Marketplace
ORD000824,CUST0428,PROD047,2025-11-16,3,12.59,Completed,Store Pickup
ORD000825,CUST0230,PROD010,2025-11-22,3,19.99,Completed,Store Pickup
ORD000826,CUST0174,PROD035,2025-06-13,1,9.99,Completed,Marketplace
ORD000827,CUST0085,PROD046,2025-10-28,1,15.99,Completed,Marketplace
ORD000828,CUST0330,PROD036,2025-09-04,1,7.99,Completed,Website
ORD000829,CUST0097,PROD049,2025-12-17,1,22.99,Completed,Mobile App
ORD000830,CUST0403,PROD014,2025-12-09,1,12.99,Cancelled,Store Pickup
ORD000831,CUST0311,PROD021,2025-02-18,1,19.79,Completed,Mobile App
ORD000832,CUST0271,PROD021,2025-07-28,1,19.79,Completed,Marketplace
ORD000833,CUST0394,PROD006,2025-03-09,1,89.99,Completed,Website
ORD000834,CUST0093,PROD002,2025-09-11,2,59.99,Completed,Mobile App
ORD000835,CUST0133,PROD025,2025-07-11,4,4.99,Completed,Mobile App
ORD000836,CUST0122,PROD032,2025-11-19,1,8.99,Returned,Marketplace
ORD000837,CUST0284,PROD027,2025-01-15,1,8.79,Completed,Website
ORD000838,CUST0346,PROD007,2025-05-19,1,14.99,Completed,Marketplace
ORD000839,CUST0043,PROD041,2025-09-15,1,9.99,Completed,Mobile App
ORD000840,CUST0488,PROD028,2025-11-18,5,7.99,Completed,Store Pickup
ORD000841,CUST0149,PROD042,2025-12-20,5,33.99,Completed,Marketplace
ORD000842,CUST0180,PROD054,2025-11-13,2,18.99,Completed,Website
ORD000843,CUST0289,PROD005,2025-03-18,1,39.99,Completed,Mobile App
ORD000844,CUST0450,PROD028,2025-11-09,1,7.99,Completed,Marketplace
ORD000845,CUST0363,PROD029,2025-10-25,1,18.99,Completed,Mobile App
ORD000846,CUST0169,PROD002,2025-07-20,4,53.99,Completed,Website
ORD000847,CUST0089,PROD027,2025-12-22,2,10.99,Completed,Store Pickup
ORD000848,CUST0449,PROD042,2025-09-26,2,39.99,Cancelled,Store Pickup
ORD000849,CUST0498,PROD053,2025-10-12,1,13.99,Completed,Website
ORD000850,CUST0480,PROD013,2025-03-12,1,16.99,Completed,Marketplace
ORD000851,CUST0184,PROD013,2025-10-23,1,16.99,Completed,Mobile App
ORD000852,CUST0496,PROD024,2025-04-16,1,6.99,Completed,Mobile App
ORD000853,CUST0327,PROD026,2025-01-27,1,9.99,Completed,Mobile App
ORD000854,CUST0379,PROD037,2025-09-22,2,3.99,Completed,Mobile App
ORD000855,CUST0133,PROD037,2025-11-05,3,3.99,Completed,Marketplace
ORD000856,CUST0012,PROD045,2025-04-22,2,24.99,Completed,Store Pickup
ORD000857,CUST0329,PROD044,2025-01-14,4,15.29,Completed,Store Pickup
ORD000858,CUST0266,PROD030,2025-05-22,1,24.99,Completed,Mobile App
ORD000859,CUST0273,PROD029,2025-01-14,1,18.99,Completed,Website
ORD000860,CUST0354,PROD028,2025-12-08,5,7.99,Completed,Marketplace
ORD000861,CUST0321,PROD007,2025-05-21,1,14.99,Completed,Marketplace
ORD000862,CUST0056,PROD031,2025-11-08,1,21.99,Completed,Marketplace
ORD000863,CUST0484,PROD005,2025-08-08,2,39.99,Completed,Store Pickup
ORD000864,CUST0499,PROD004,2025-09-03,4,34.99,Cancelled,Website
ORD000865,CUST0471,PROD052,2025-11-02,1,8.99,Completed,Website
ORD000866,CUST0287,PROD004,2025-02-02,1,34.99,Completed,Store Pickup
ORD000867,CUST0404,PROD043,2025-04-20,2,29.99,Completed,Store Pickup
ORD000868,CUST0052,PROD022,2025-12-20,2,27.99,Completed,Marketplace
ORD000869,CUST0053,PROD001,2025-09-04,2,22.49,Returned,Mobile App
ORD000870,CUST0182,PROD027,2025-10-09,1,10.99,Completed,Mobile App
ORD000871,CUST0066,PROD020,2025-11-02,2,13.99,Completed,Marketplace
ORD000872,CUST0398,PROD010,2025-05-18,1,19.99,Completed,Marketplace
ORD000873,CUST0301,PROD043,2025-12-17,2,23.99,Completed,Website
ORD000874,CUST0500,PROD013,2025-07-07,2,16.99,Completed,Mobile App
ORD000875,CUST0355,PROD030,2025-10-23,2,24.99,Completed,Marketplace
ORD000876,CUST0169,PROD011,2025-09-14,1,22.99,Returned,Store Pickup
ORD000877,CUST0328,PROD015,2025-04-01,2,8.99,Completed,Store Pickup
ORD000878,CUST0170,PROD052,2025-11-27,2,8.99,Completed,Website
ORD000879,CUST0184,PROD002,2025-06-03,2,50.99,Completed,Marketplace
ORD000880,CUST0102,PROD013,2025-01-01,1,16.99,Completed,Mobile App
ORD000881,CUST0126,PROD012,2025-06-18,1,18.99,Completed,Website
ORD000882,CUST0071,PROD025,2025-01-22,2,4.99,Completed,Mobile App
ORD000883,CUST0190,PROD052,2025-05-08,1,8.99,Completed,Store Pickup
ORD000884,CUST0061,PROD010,2025-12-03,3,17.99,Completed,Store Pickup
ORD000885,CUST0307,PROD028,2025-10-11,5,7.99,Completed,Mobile App
ORD000886,CUST0405,PROD010,2025-11-10,1,16.99,Cancelled,Store Pickup
ORD000887,CUST0402,PROD031,2025-04-03,2,21.99,Completed,Store Pickup
ORD000888,CUST0385,PROD033,2025-11-21,1,19.99,Completed,Marketplace
ORD000889,CUST0367,PROD032,2025-08-16,1,8.99,Completed,Website
ORD000890,CUST0232,PROD016,2025-04-07,1,11.99,Cancelled,Mobile App
ORD000891,CUST0131,PROD036,2025-12-12,1,7.99,Completed,Marketplace
ORD000892,CUST0239,PROD033,2025-04-02,2,19.99,Completed,Store Pickup
ORD000893,CUST0163,PROD018,2025-06-16,1,15.99,Completed,Website
ORD000894,CUST0151,PROD054,2025-06-03,1,18.99,Completed,Marketplace
ORD000895,CUST0061,PROD005,2025-12-04,1,39.99,Completed,Marketplace
ORD000896,CUST0418,PROD050,2025-04-24,2,14.99,Completed,Mobile App
ORD000897,CUST0367,PROD048,2025-12-25,1,12.99,Completed,Marketplace
ORD000898,CUST0207,PROD026,2025-11-26,3,9.99,Completed,Mobile App
ORD000899,CUST0117,PROD047,2025-12-08,2,13.99,Completed,Store Pickup
ORD000900,CUST0175,PROD051,2025-11-15,1,10.99,Completed,Store Pickup
ORD000901,CUST0437,PROD036,2025-04-15,1,7.19,Completed,Website
ORD000902,CUST0428,PROD023,2025-08-22,1,12.99,Completed,Store Pickup
ORD000903,CUST0276,PROD020,2025-11-23,1,12.59,Returned,Mobile App
ORD000904,CUST0291,PROD041,2025-12-11,2,9.99,Completed,Store Pickup
ORD000905,CUST0486,PROD026,2025-12-07,1,9.99,Completed,Marketplace
ORD000906,CUST0328,PROD020,2025-09-15,1,11.19,Completed,Store Pickup
ORD000907,CUST0036,PROD025,2025-01-07,1,4.99,Completed,Website
ORD000908,CUST0266,PROD001,2025-07-12,1,24.99,Completed,Mobile App
ORD000909,CUST0275,PROD027,2025-12-05,1,9.89,Completed,Mobile App
ORD000910,CUST0364,PROD043,2025-05-27,1,29.99,Returned,Mobile App
ORD000911,CUST0235,PROD018,2025-08-22,1,15.99,Completed,Store Pickup
ORD000912,CUST0270,PROD022,2025-09-08,4,27.99,Completed,Website
ORD000913,CUST0331,PROD030,2025-11-10,1,24.99,Completed,Store Pickup
ORD000914,CUST0436,PROD012,2025-09-26,1,18.99,Completed,Store Pickup
ORD000915,CUST0094,PROD045,2025-07-22,2,24.99,Returned,Mobile App
ORD000916,CUST0141,PROD041,2025-12-06,1,9.99,Completed,Mobile App
ORD000917,CUST0391,PROD036,2025-12-14,1,7.99,Completed,Marketplace
ORD000918,CUST0130,PROD014,2025-07-06,1,12.99,Completed,Store Pickup
ORD000919,CUST0205,PROD013,2025-06-24,1,15.29,Completed,Mobile App
ORD000920,CUST0238,PROD032,2025-05-24,1,7.19,Completed,Store Pickup
ORD000921,CUST0143,PROD054,2025-03-27,1,18.99,Completed,Mobile App
ORD000922,CUST0380,PROD026,2025-05-18,1,9.99,Completed,Marketplace
ORD000923,CUST0092,PROD014,2025-03-12,2,12.99,Completed,Store Pickup
ORD000924,CUST0326,PROD052,2025-10-27,1,8.99,Completed,Website
ORD000925,CUST0228,PROD004,2025-06-10,2,29.74,Completed,Mobile App
ORD000926,CUST0103,PROD006,2025-06-08,1,80.99,Completed,Mobile App
ORD000927,CUST0113,PROD007,2025-10-03,2,14.99,Completed,Mobile App
ORD000928,CUST0056,PROD053,2025-01-17,1,13.99,Completed,Mobile App
ORD000929,CUST0481,PROD028,2025-12-13,1,7.99,Completed,Mobile App
ORD000930,CUST0162,PROD001,2025-01-21,1,24.99,Completed,Marketplace
ORD000931,CUST0023,PROD005,2025-10-12,3,39.99,Completed,Store Pickup
ORD000932,CUST0365,PROD035,2025-12-04,2,9.99,Completed,Marketplace
ORD000933,CUST0167,PROD041,2025-12-20,2,9.99,Pending,Mobile App
ORD000934,CUST0390,PROD045,2025-06-21,1,24.99,Completed,Marketplace
ORD000935,CUST0230,PROD025,2025-01-19,1,4.99,Completed,Website
ORD000936,CUST0389,PROD008,2025-04-20,1,49.99,Completed,Website
ORD000937,CUST0256,PROD019,2025-01-12,1,17.99,Completed,Mobile App
ORD000938,CUST0485,PROD029,2025-12-20,2,18.99,Completed,Website
ORD000939,CUST0332,PROD053,2025-08-14,1,11.19,Completed,Mobile App
ORD000940,CUST0465,PROD043,2025-04-02,6,29.99,Completed,Mobile App
ORD000941,CUST0267,PROD021,2025-09-13,1,21.99,Completed,Store Pickup
ORD000942,CUST0027,PROD041,2025-02-07,6,9.99,Completed,Mobile App
ORD000943,CUST0408,PROD014,2025-09-27,1,10.39,Completed,Mobile App
ORD000944,CUST0218,PROD012,2025-11-08,2,18.99,Completed,Mobile App
ORD000945,CUST0247,PROD006,2025-05-26,5,89.99,Completed,Store Pickup
ORD000946,CUST0313,PROD048,2025-07-17,1,11.04,Completed,Store Pickup
ORD000947,CUST0389,PROD020,2025-07-03,2,11.19,Completed,Store Pickup
ORD000948,CUST0146,PROD025,2025-08-15,2,4.99,Completed,Store Pickup
ORD000949,CUST0003,PROD001,2025-04-07,3,24.99,Completed,Store Pickup
ORD000950,CUST0497,PROD048,2025-12-13,1,12.99,Completed,Website
ORD000951,CUST0472,PROD008,2025-07-02,1,49.99,Completed,Store Pickup
ORD000952,CUST0468,PROD049,2025-12-25,2,22.99,Completed,Marketplace
ORD000953,CUST0198,PROD028,2025-10-21,2,7.99,Completed,Marketplace
ORD000954,CUST0015,PROD045,2025-10-22,2,19.99,Completed,Mobile App
ORD000955,CUST0297,PROD043,2025-04-20,3,26.99,Completed,Store Pickup
ORD000956,CUST0499,PROD006,2025-06-19,1,89.99,Completed,Store Pickup
ORD000957,CUST0257,PROD035,2025-04-10,2,9.99,Completed,Store Pickup
ORD000958,CUST0446,PROD006,2025-11-24,1,89.99,Completed,Mobile App
ORD000959,CUST0477,PROD048,2025-05-07,1,12.99,Pending,Store Pickup
ORD000960,CUST0397,PROD045,2025-01-03,1,24.99,Completed,Store Pickup
ORD000961,CUST0096,PROD046,2025-03-12,1,15.99,Completed,Website
ORD000962,CUST0109,PROD012,2025-07-27,1,18.99,Completed,Mobile App
ORD000963,CUST0210,PROD029,2025-05-28,2,18.99,Cancelled,Mobile App
ORD000964,CUST0194,PROD008,2025-02-03,1,49.99,Completed,Store Pickup
ORD000965,CUST0052,PROD001,2025-08-25,1,24.99,Completed,Website
ORD000966,CUST0406,PROD001,2025-02-17,1,24.99,Pending,Marketplace
ORD000967,CUST0388,PROD022,2025-12-16,2,27.99,Completed,Marketplace
ORD000968,CUST0123,PROD024,2025-12-27,2,6.99,Completed,Marketplace
ORD000969,CUST0052,PROD001,2025-12-26,1,24.99,Completed,Mobile App
ORD000970,CUST0445,PROD034,2025-01-04,1,14.99,Completed,Marketplace
ORD000971,CUST0338,PROD031,2025-07-22,1,21.99,Completed,Marketplace
ORD000972,CUST0448,PROD003,2025-01-12,5,9.99,Completed,Mobile App
ORD000973,CUST0379,PROD040,2025-09-13,2,12.99,Returned,Store Pickup
ORD000974,CUST0359,PROD007,2025-12-28,2,14.99,Completed,Mobile App
ORD000975,CUST0402,PROD046,2025-12-19,1,14.39,Completed,Store Pickup
ORD000976,CUST0489,PROD008,2025-03-15,1,49.99,Completed,Mobile App
ORD000977,CUST0359,PROD006,2025-11-22,1,89.99,Completed,Marketplace
ORD000978,CUST0144,PROD015,2025-12-25,2,8.99,Returned,Website
ORD000979,CUST0325,PROD047,2025-10-18,1,13.99,Completed,Mobile App
ORD000980,CUST0474,PROD039,2025-12-25,1,6.99,Returned,Store Pickup
ORD000981,CUST0288,PROD028,2025-10-26,3,7.99,Completed,Website
ORD000982,CUST0380,PROD038,2025-02-11,4,15.99,Completed,Marketplace
ORD000983,CUST0489,PROD025,2025-03-11,2,4.49,Completed,Mobile App
ORD000984,CUST0164,PROD050,2025-11-14,1,14.99,Completed,Mobile App
ORD000985,CUST0276,PROD030,2025-02-01,1,24.99,Completed,Mobile App
ORD000986,CUST0076,PROD039,2025-08-15,1,6.99,Cancelled,Website
ORD000987,CUST0258,PROD045,2025-09-10,1,24.99,Completed,Store Pickup
ORD000988,CUST0254,PROD019,2025-10-07,2,17.99,Pending,Marketplace
ORD000989,CUST0108,PROD047,2025-03-23,4,13.99,Completed,Mobile App
ORD000990,CUST0201,PROD020,2025-12-24,6,13.99,Cancelled,Website
ORD000991,CUST0217,PROD044,2025-09-11,1,17.99,Completed,Website
ORD000992,CUST0145,PROD045,2025-08-10,4,24.99,Completed,Website
ORD000993,CUST0406,PROD038,2025-03-25,3,12.79,Completed,Mobile App
ORD000994,CUST0357,PROD031,2025-09-15,1,19.79,Completed,Mobile App
ORD000995,CUST0186,PROD047,2025-11-01,3,12.59,Completed,Store Pickup
ORD000996,CUST0475,PROD004,2025-10-06,1,34.99,Completed,Website
ORD000997,CUST0333,PROD022,2025-02-17,2,27.99,Completed,Store Pickup
ORD000998,CUST0124,PROD026,2025-04-04,1,9.99,Returned,Store Pickup
ORD000999,CUST0344,PROD043,2025-11-26,1,29.99,Completed,Store Pickup
ORD001000,CUST0228,PROD024,2025-05-21,1,6.29,Completed,Mobile App
ORD001001,CUST0294,PROD031,2025-01-19,1,21.99,Completed,Mobile App
ORD001002,CUST0360,PROD028,2025-06-21,1,6.79,Completed,Mobile App
ORD001003,CUST0011,PROD026,2025-07-23,2,9.99,Completed,Store Pickup
ORD001004,CUST0300,PROD035,2025-02-27,2,9.99,Completed,Mobile App
ORD001005,CUST0093,PROD039,2025-12-04,2,5.94,Completed,Website
ORD001006,CUST0106,PROD042,2025-01-19,1,39.99,Cancelled,Website
ORD001007,CUST0260,PROD020,2025-02-04,1,13.99,Completed,Website
ORD001008,CUST0485,PROD034,2025-04-02,4,14.99,Completed,Mobile App
ORD001009,CUST0161,PROD034,2025-09-23,4,14.99,Completed,Mobile App
ORD001010,CUST0420,PROD003,2025-10-22,1,9.99,Completed,Mobile App
ORD001011,CUST0283,PROD014,2025-12-20,2,12.99,Completed,Store Pickup
ORD001012,CUST0134,PROD025,2025-02-09,2,4.99,Completed,Marketplace
ORD001013,CUST0074,PROD035,2025-10-23,1,9.99,Completed,Mobile App
ORD001014,CUST0337,PROD042,2025-10-19,3,39.99,Completed,Mobile App
ORD001015,CUST0223,PROD025,2025-05-26,1,4.99,Completed,Website
ORD001016,CUST0281,PROD027,2025-08-22,1,10.99,Completed,Marketplace
ORD001017,CUST0445,PROD052,2025-11-05,1,7.64,Pending,Mobile App
ORD001018,CUST0401,PROD008,2025-06-04,1,49.99,Completed,Store Pickup
ORD001019,CUST0359,PROD037,2025-02-12,3,3.99,Completed,Website
ORD001020,CUST0200,PROD012,2025-03-25,1,18.99,Pending,Store Pickup
ORD001021,CUST0133,PROD001,2025-08-05,2,24.99,Completed,Mobile App
ORD001022,CUST0137,PROD004,2025-06-24,4,34.99,Completed,Mobile App
ORD001023,CUST0362,PROD030,2025-10-14,1,24.99,Completed,Marketplace
ORD001024,CUST0267,PROD046,2025-05-14,3,15.99,Completed,Website
ORD001025,CUST0395,PROD021,2025-12-14,3,21.99,Completed,Mobile App
ORD001026,CUST0295,PROD004,2025-12-06,1,34.99,Returned,Website
ORD001027,CUST0347,PROD033,2025-12-14,4,16.99,Completed,Website
ORD001028,CUST0098,PROD054,2025-07-20,2,18.99,Completed,Marketplace
ORD001029,CUST0339,PROD053,2025-04-24,6,13.99,Completed,Website
ORD001030,CUST0346,PROD049,2025-09-06,1,22.99,Completed,Mobile App
ORD001031,CUST0217,PROD032,2025-08-02,1,8.99,Completed,Mobile App
ORD001032,CUST0393,PROD008,2025-11-28,1,49.99,Completed,Website
ORD001033,CUST0202,PROD014,2025-11-19,4,12.99,Returned,Website
ORD001034,CUST0435,PROD032,2025-12-20,1,7.64,Completed,Marketplace
ORD001035,CUST0456,PROD047,2025-02-12,1,13.99,Completed,Store Pickup
ORD001036,CUST0264,PROD010,2025-04-17,1,19.99,Completed,Marketplace
ORD001037,CUST0192,PROD020,2025-04-13,1,13.99,Completed,Marketplace
ORD001038,CUST0337,PROD054,2025-02-15,1,15.19,Completed,Marketplace
ORD001039,CUST0102,PROD008,2025-12-23,1,42.49,Completed,Marketplace
ORD001040,CUST0342,PROD013,2025-12-06,4,16.99,Pending,Website
ORD001041,CUST0254,PROD052,2025-07-18,2,7.64,Completed,Store Pickup
ORD001042,CUST0406,PROD002,2025-03-04,1,59.99,Completed,Mobile App
ORD001043,CUST0176,PROD028,2025-01-27,5,7.99,Completed,Marketplace
ORD001044,CUST0390,PROD028,2025-05-03,1,6.39,Completed,Marketplace
ORD001045,CUST0135,PROD045,2025-11-28,1,24.99,Completed,Website
ORD001046,CUST0313,PROD012,2025-10-17,1,18.99,Completed,Mobile App
ORD001047,CUST0206,PROD003,2025-04-05,1,9.99,Completed,Website
ORD001048,CUST0443,PROD004,2025-09-03,1,34.99,Completed,Mobile App
ORD001049,CUST0246,PROD004,2025-04-14,1,34.99,Completed,Marketplace
ORD001050,CUST0365,PROD027,2025-06-12,1,10.99,Completed,Website
ORD001051,CUST0165,PROD014,2025-01-24,1,12.99,Completed,Store Pickup
ORD001052,CUST0187,PROD022,2025-04-16,1,25.19,Completed,Mobile App
