order_id;customer_id;product_id;order_date;country;signup_date;category;product_name;quantity;unit_price;revenue;year_month
ORD000279;CUST0339;PROD007;2025-09-02;belgium;2023-09-08;electronics;smart led bulb;2,0;14,99;29,98;2025-09
ORD000648;CUST0341;PROD021;2025-09-02;spain;2023-02-13;home;kitchen scale;5,0;21,99;109,94999999999999;2025-09
ORD001946;CUST0321;PROD031;2025-09-02;spain;2025-01-19;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-09
ORD000662;CUST0422;PROD053;2025-09-02;germany;2025-08-05;baby;stacking cups toy;1,0;13,99;13,99;2025-09
ORD000069;CUST0217;PROD023;2025-09-02;germany;2024-08-05;stationery;daily planner notebook;2,0;12,99;25,98;2025-09
ORD001987;CUST0260;PROD024;2025-09-02;germany;2023-08-21;stationery;ballpoint pen set;6,0;6,99;41,94;2025-09
ORD001717;CUST0337;PROD005;2025-09-02;germany;2025-01-22;electronics;portable charger;5,0;39,99;199,95000000000002;2025-09
ORD001798;CUST0035;PROD050;2025-09-03;france;2024-08-24;baby;silicone bib set;1,0;14,99;14,99;2025-09
ORD000823;CUST0446;PROD003;2025-09-03;italy;2023-09-26;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-09
ORD001883;CUST0119;PROD004;2025-09-03;spain;2024-06-27;electronics;laptop stand;1,0;34,99;34,99;2025-09
ORD000864;CUST0499;PROD004;2025-09-03;united kingdom;2024-06-30;electronics;laptop stand;4,0;34,99;139,96;2025-09
ORD002317;CUST0374;PROD038;2025-09-03;netherlands;2024-04-04;grocery;premium coffee beans;3,0;15,99;47,97;2025-09
ORD001048;CUST0443;PROD004;2025-09-03;spain;2023-11-14;electronics;laptop stand;1,0;34,99;34,99;2025-09
ORD000790;CUST0407;PROD027;2025-09-04;germany;2023-06-06;stationery;desk calendar;4,0;10,99;43,96;2025-09
ORD001143;CUST0101;PROD031;2025-09-04;germany;2023-11-02;beauty;spf 50 sunscreen;5,0;21,99;109,94999999999999;2025-09
ORD000242;CUST0403;PROD019;2025-09-04;spain;2025-01-11;home;desk organizer;3,0;17,99;53,97;2025-09
ORD000869;CUST0053;PROD001;2025-09-04;spain;2023-05-01;electronics;wireless mouse;2,0;24,99;49,98;2025-09
ORD002150;CUST0313;PROD029;2025-09-04;france;2024-08-27;beauty;vitamin c serum;3,0;18,99;56,97;2025-09
ORD001256;CUST0299;PROD031;2025-09-04;spain;2023-11-20;beauty;spf 50 sunscreen;4,0;21,99;87,96;2025-09
ORD000828;CUST0330;PROD036;2025-09-04;spain;2025-10-05;grocery;organic green tea;1,0;7,99;7,99;2025-09
ORD001741;CUST0006;PROD044;2025-09-04;spain;2025-05-09;accessories;travel pouch;1,0;17,99;17,99;2025-09
ORD001183;CUST0065;PROD021;2025-09-04;spain;2023-07-20;home;kitchen scale;3,0;21,99;65,97;2025-09
ORD001552;CUST0495;PROD049;2025-09-04;united kingdom;2023-09-12;baby;baby blanket;1,0;22,99;22,99;2025-09
ORD000741;CUST0046;PROD024;2025-09-05;spain;2023-12-05;stationery;ballpoint pen set;1,0;6,99;6,99;2025-09
ORD002000;CUST0223;PROD043;2025-09-05;italy;2025-05-02;accessories;leather wallet;1,0;29,99;29,99;2025-09
ORD002320;CUST0261;PROD038;2025-09-05;germany;2023-11-12;grocery;premium coffee beans;1,0;15,99;15,99;2025-09
ORD001477;CUST0166;PROD011;2025-09-05;italy;2025-03-17;fitness;foam roller;1,0;22,99;22,99;2025-09
ORD002138;CUST0422;PROD052;2025-09-06;germany;2025-08-05;baby;baby board book;4,0;8,99;35,96;2025-09
ORD001083;CUST0220;PROD034;2025-09-06;spain;2025-10-04;beauty;body lotion;1,0;14,99;14,99;2025-09
ORD000670;CUST0279;PROD021;2025-09-06;netherlands;2023-07-25;home;kitchen scale;3,0;21,99;65,97;2025-09
ORD001030;CUST0346;PROD049;2025-09-06;germany;2023-09-24;baby;baby blanket;1,0;22,99;22,99;2025-09
ORD000213;CUST0252;PROD003;2025-09-06;netherlands;2025-11-19;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-09
ORD001478;CUST0167;PROD034;2025-09-06;italy;2023-06-21;beauty;body lotion;6,0;14,99;89,94;2025-09
ORD001241;CUST0295;PROD046;2025-09-06;italy;2025-02-22;accessories;baseball cap;4,0;15,99;63,96;2025-09
ORD000680;CUST0095;PROD043;2025-09-07;germany;2024-06-24;accessories;leather wallet;1,0;29,99;29,99;2025-09
ORD000117;CUST0235;PROD007;2025-09-07;portugal;2023-11-02;electronics;smart led bulb;1,0;14,99;14,99;2025-09
ORD000044;CUST0491;PROD016;2025-09-07;germany;2024-09-27;home;ceramic coffee mug;1,0;11,99;11,99;2025-09
ORD000236;CUST0244;PROD020;2025-09-08;germany;2023-12-25;home;reusable shopping bags;1,0;13,99;13,99;2025-09
ORD000654;CUST0401;PROD050;2025-09-08;france;2023-08-24;baby;silicone bib set;1,0;14,99;14,99;2025-09
ORD001931;CUST0410;PROD009;2025-09-08;spain;2023-10-30;fitness;yoga mat;1,0;29,99;29,99;2025-09
ORD000912;CUST0270;PROD022;2025-09-08;netherlands;2025-09-29;home;glass food containers;4,0;27,99;111,96;2025-09
ORD002072;CUST0038;PROD016;2025-09-08;netherlands;2024-09-03;home;ceramic coffee mug;1,0;11,99;11,99;2025-09
ORD000745;CUST0190;PROD038;2025-09-08;italy;2025-07-30;grocery;premium coffee beans;2,0;15,99;31,98;2025-09
ORD002169;CUST0423;PROD041;2025-09-08;germany;2023-03-26;grocery;almond butter;1,0;9,99;9,99;2025-09
ORD000471;CUST0044;PROD026;2025-09-09;ireland;2023-05-22;stationery;a5 sketchbook;1,0;9,99;9,99;2025-09
ORD002059;CUST0407;PROD003;2025-09-09;germany;2023-06-06;electronics;usb-c cable 1m;1,0;9,99;9,99;2025-09
ORD001728;CUST0479;PROD036;2025-09-09;germany;2025-12-13;grocery;organic green tea;2,0;7,99;15,98;2025-09
ORD001802;CUST0237;PROD016;2025-09-09;france;2024-08-14;home;ceramic coffee mug;1,0;11,99;11,99;2025-09
ORD001773;CUST0064;PROD025;2025-09-09;united kingdom;2025-06-26;stationery;sticky notes pack;3,0;4,99;14,97;2025-09
ORD000749;CUST0087;PROD033;2025-09-09;netherlands;2023-05-21;beauty;makeup brush set;1,0;19,99;19,99;2025-09
ORD001456;CUST0244;PROD046;2025-09-10;germany;2023-12-25;accessories;baseball cap;1,0;15,99;15,99;2025-09
ORD000540;CUST0171;PROD053;2025-09-10;spain;2025-05-13;baby;stacking cups toy;1,0;13,99;13,99;2025-09
ORD000466;CUST0020;PROD047;2025-09-10;spain;2024-05-16;accessories;phone case;3,0;13,99;41,97;2025-09
ORD000332;CUST0013;PROD034;2025-09-10;germany;2025-01-10;beauty;body lotion;3,0;14,99;44,97;2025-09
ORD000687;CUST0352;PROD054;2025-09-10;italy;2025-11-17;baby;baby bath towel;1,0;18,99;18,99;2025-09
ORD000987;CUST0258;PROD045;2025-09-10;italy;2024-05-05;accessories;sunglasses;1,0;24,99;24,99;2025-09
ORD001326;CUST0050;PROD015;2025-09-10;spain;2023-09-05;fitness;gym towel;1,0;8,99;8,99;2025-09
ORD000445;CUST0375;PROD030;2025-09-11;spain;2025-01-22;beauty;hydrating face cream;1,0;24,99;24,99;2025-09
ORD000991;CUST0217;PROD044;2025-09-11;germany;2024-08-05;accessories;travel pouch;1,0;17,99;17,99;2025-09
ORD000607;CUST0033;PROD008;2025-09-11;italy;2023-01-24;electronics;webcam hd;1,0;49,99;49,99;2025-09
ORD000707;CUST0194;PROD037;2025-09-11;spain;2023-06-27;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-09
ORD000834;CUST0093;PROD002;2025-09-11;spain;2023-11-15;electronics;bluetooth headphones;2,0;59,99;119,98;2025-09
ORD002069;CUST0376;PROD038;2025-09-11;united kingdom;2024-04-08;grocery;premium coffee beans;1,0;15,99;15,99;2025-09
ORD002144;CUST0128;PROD043;2025-09-11;germany;2024-08-28;accessories;leather wallet;6,0;29,99;179,94;2025-09
ORD000252;CUST0177;PROD011;2025-09-12;germany;2024-03-22;fitness;foam roller;3,0;22,99;68,97;2025-09
ORD000349;CUST0414;PROD021;2025-09-12;italy;2025-07-08;home;kitchen scale;5,0;21,99;109,94999999999999;2025-09
ORD000702;CUST0393;PROD019;2025-09-12;united kingdom;2023-10-09;home;desk organizer;1,0;17,99;17,99;2025-09
ORD002019;CUST0193;PROD008;2025-09-12;france;2024-07-03;electronics;webcam hd;1,0;49,99;49,99;2025-09
ORD001432;CUST0043;PROD014;2025-09-12;spain;2023-06-11;fitness;jump rope;2,0;12,99;25,98;2025-09
ORD001787;CUST0074;PROD046;2025-09-12;spain;2024-10-04;accessories;baseball cap;1,0;15,99;15,99;2025-09
ORD000941;CUST0267;PROD021;2025-09-13;france;2025-04-29;home;kitchen scale;1,0;21,99;21,99;2025-09
ORD002055;CUST0190;PROD024;2025-09-13;italy;2025-07-30;stationery;ballpoint pen set;1,0;6,99;6,99;2025-09
ORD001832;CUST0221;PROD016;2025-09-13;spain;2023-04-20;home;ceramic coffee mug;1,0;11,99;11,99;2025-09
ORD001930;CUST0466;PROD042;2025-09-13;united kingdom;2024-11-17;accessories;canvas backpack;2,0;39,99;79,98;2025-09
ORD002202;CUST0247;PROD046;2025-09-13;france;2025-04-16;accessories;baseball cap;1,0;15,99;15,99;2025-09
ORD000109;CUST0222;PROD012;2025-09-13;spain;2024-09-14;fitness;stainless water bottle;2,0;18,99;37,98;2025-09
ORD000973;CUST0379;PROD040;2025-09-13;portugal;2024-09-24;grocery;olive oil 500ml;2,0;12,99;25,98;2025-09
ORD000309;CUST0430;PROD038;2025-09-14;united kingdom;2025-04-17;grocery;premium coffee beans;1,0;15,99;15,99;2025-09
ORD000820;CUST0057;PROD008;2025-09-14;spain;2025-04-13;electronics;webcam hd;1,0;49,99;49,99;2025-09
ORD000876;CUST0169;PROD011;2025-09-14;spain;2024-11-01;fitness;foam roller;1,0;22,99;22,99;2025-09
ORD002316;CUST0055;PROD050;2025-09-14;spain;2025-09-21;baby;silicone bib set;1,0;14,99;14,99;2025-09
ORD001141;CUST0054;PROD032;2025-09-14;spain;2024-11-07;beauty;lip balm trio;2,0;8,99;17,98;2025-09
ORD000994;CUST0357;PROD031;2025-09-15;spain;2025-06-27;beauty;spf 50 sunscreen;1,0;21,99;21,99;2025-09
ORD000608;CUST0125;PROD038;2025-09-15;italy;2024-11-07;grocery;premium coffee beans;1,0;15,99;15,99;2025-09
ORD001874;CUST0199;PROD021;2025-09-15;germany;2024-07-19;home;kitchen scale;2,0;21,99;43,98;2025-09
ORD000906;CUST0328;PROD020;2025-09-15;italy;2024-09-10;home;reusable shopping bags;1,0;13,99;13,99;2025-09
ORD002157;CUST0498;PROD033;2025-09-15;france;2025-10-15;beauty;makeup brush set;1,0;19,99;19,99;2025-09
ORD000839;CUST0043;PROD041;2025-09-15;spain;2023-06-11;grocery;almond butter;1,0;9,99;9,99;2025-09
ORD002397;CUST0281;PROD032;2025-09-15;france;2023-10-23;beauty;lip balm trio;1,0;8,99;8,99;2025-09
ORD001877;CUST0254;PROD036;2025-09-16;italy;2025-01-10;grocery;organic green tea;6,0;7,99;47,94;2025-09
ORD001752;CUST0035;PROD051;2025-09-16;france;2024-08-24;baby;wooden teether;2,0;10,99;21,98;2025-09
ORD000140;CUST0148;PROD009;2025-09-16;france;2025-10-30;fitness;yoga mat;1,0;29,99;29,99;2025-09
ORD001950;CUST0256;PROD016;2025-09-16;portugal;2023-09-26;home;ceramic coffee mug;1,0;11,99;11,99;2025-09
ORD000727;CUST0350;PROD016;2025-09-16;united kingdom;2023-09-17;home;ceramic coffee mug;5,0;11,99;59,95;2025-09
ORD002043;CUST0197;PROD035;2025-09-16;germany;2024-01-08;beauty;shampoo bar;1,0;9,99;9,99;2025-09
ORD001740;CUST0018;PROD021;2025-09-16;italy;2024-06-30;home;kitchen scale;1,0;21,99;21,99;2025-09
ORD001396;CUST0348;PROD026;2025-09-16;france;2023-01-31;stationery;a5 sketchbook;1,0;9,99;9,99;2025-09
ORD001579;CUST0485;PROD027;2025-09-17;spain;2024-11-11;stationery;desk calendar;1,0;10,99;10,99;2025-09
ORD002161;CUST0078;PROD030;2025-09-17;france;2024-04-26;beauty;hydrating face cream;2,0;24,99;49,98;2025-09
ORD000391;CUST0151;PROD022;2025-09-17;united kingdom;2024-07-21;home;glass food containers;4,0;27,99;111,96;2025-09
ORD001309;CUST0297;PROD033;2025-09-17;spain;2025-07-30;beauty;makeup brush set;3,0;19,99;59,97;2025-09
ORD001464;CUST0434;PROD048;2025-09-18;france;2023-11-04;accessories;tote bag;1,0;12,99;12,99;2025-09
ORD002097;CUST0485;PROD034;2025-09-18;spain;2024-11-11;beauty;body lotion;1,0;14,99;14,99;2025-09
ORD001824;CUST0456;PROD053;2025-09-18;netherlands;2023-10-11;baby;stacking cups toy;2,0;13,99;27,98;2025-09
ORD000125;CUST0260;PROD045;2025-09-18;germany;2023-08-21;accessories;sunglasses;1,0;24,99;24,99;2025-09
ORD002035;CUST0396;PROD044;2025-09-18;germany;2024-04-16;accessories;travel pouch;1,0;17,99;17,99;2025-09
ORD002143;CUST0035;PROD053;2025-09-18;france;2024-08-24;baby;stacking cups toy;2,0;13,99;27,98;2025-09
ORD000456;CUST0213;PROD048;2025-09-18;spain;2024-09-11;accessories;tote bag;1,0;12,99;12,99;2025-09
ORD002119;CUST0188;PROD025;2025-09-18;netherlands;2023-01-26;stationery;sticky notes pack;1,0;4,99;4,99;2025-09
ORD001405;CUST0037;PROD023;2025-09-18;portugal;2025-11-05;stationery;daily planner notebook;1,0;12,99;12,99;2025-09
ORD000149;CUST0144;PROD039;2025-09-18;germany;2025-11-26;grocery;protein granola;1,0;6,99;6,99;2025-09
ORD001726;CUST0324;PROD054;2025-09-18;spain;2025-01-30;baby;baby bath towel;2,0;18,99;37,98;2025-09
ORD000406;CUST0352;PROD015;2025-09-19;italy;2025-11-17;fitness;gym towel;3,0;8,99;26,97;2025-09
ORD001833;CUST0193;PROD006;2025-09-19;france;2024-07-03;electronics;mechanical keyboard;1,0;89,99;89,99;2025-09
ORD001174;CUST0197;PROD016;2025-09-19;germany;2024-01-08;home;ceramic coffee mug;2,0;11,99;23,98;2025-09
ORD002253;CUST0207;PROD009;2025-09-19;spain;2024-09-19;fitness;yoga mat;1,0;29,99;29,99;2025-09
ORD001470;CUST0221;PROD008;2025-09-19;spain;2023-04-20;electronics;webcam hd;2,0;49,99;99,98;2025-09
ORD000409;CUST0025;PROD026;2025-09-19;spain;2025-07-28;stationery;a5 sketchbook;1,0;9,99;9,99;2025-09
ORD000227;CUST0458;PROD031;2025-09-20;italy;2023-07-30;beauty;spf 50 sunscreen;2,0;21,99;43,98;2025-09
ORD000258;CUST0312;PROD019;2025-09-20;united kingdom;2025-01-17;home;desk organizer;1,0;17,99;17,99;2025-09
ORD000494;CUST0119;PROD039;2025-09-20;spain;2024-06-27;grocery;protein granola;1,0;6,99;6,99;2025-09
ORD001964;CUST0500;PROD013;2025-09-20;france;2023-06-11;fitness;running belt;1,0;16,99;16,99;2025-09
ORD001607;CUST0343;PROD017;2025-09-20;germany;2024-02-29;home;cotton bedsheet set;3,0;44,99;134,97;2025-09
ORD001172;CUST0216;PROD044;2025-09-21;spain;2025-10-02;accessories;travel pouch;2,0;17,99;35,98;2025-09
ORD001429;CUST0305;PROD022;2025-09-21;spain;2025-03-21;home;glass food containers;1,0;27,99;27,99;2025-09
ORD000579;CUST0440;PROD018;2025-09-21;france;2025-11-07;home;scented candle;1,0;15,99;15,99;2025-09
ORD001221;CUST0237;PROD035;2025-09-21;france;2024-08-14;beauty;shampoo bar;1,0;9,99;9,99;2025-09
ORD001324;CUST0299;PROD016;2025-09-21;spain;2023-11-20;home;ceramic coffee mug;2,0;11,99;23,98;2025-09
ORD001494;CUST0035;PROD048;2025-09-21;france;2024-08-24;accessories;tote bag;1,0;12,99;12,99;2025-09
ORD000643;CUST0331;PROD051;2025-09-21;france;2023-10-05;baby;wooden teether;1,0;10,99;10,99;2025-09
ORD001329;CUST0121;PROD002;2025-09-22;spain;2025-11-13;electronics;bluetooth headphones;1,0;59,99;59,99;2025-09
ORD000757;CUST0300;PROD014;2025-09-22;italy;2024-09-04;fitness;jump rope;2,0;12,99;25,98;2025-09
ORD001583;CUST0199;PROD052;2025-09-22;germany;2024-07-19;baby;baby board book;1,0;8,99;8,99;2025-09
ORD000854;CUST0379;PROD037;2025-09-22;portugal;2024-09-24;grocery;dark chocolate 70%;2,0;3,99;7,98;2025-09
ORD000387;CUST0019;PROD024;2025-09-22;italy;2023-05-27;stationery;ballpoint pen set;1,0;6,99;6,99;2025-09
ORD000096;CUST0479;PROD040;2025-09-22;germany;2025-12-13;grocery;olive oil 500ml;4,0;12,99;51,96;2025-09
ORD000068;CUST0414;PROD020;2025-09-22;italy;2025-07-08;home;reusable shopping bags;2,0;13,99;27,98;2025-09
ORD001376;CUST0079;PROD046;2025-09-23;germany;2024-05-19;accessories;baseball cap;2,0;15,99;31,98;2025-09
ORD001059;CUST0496;PROD009;2025-09-23;united kingdom;2025-03-30;fitness;yoga mat;1,0;29,99;29,99;2025-09
ORD001009;CUST0161;PROD034;2025-09-23;germany;2025-05-08;beauty;body lotion;4,0;14,99;59,96;2025-09
ORD000564;CUST0041;PROD010;2025-09-23;spain;2025-09-27;fitness;resistance bands set;2,0;19,99;39,98;2025-09
ORD001534;CUST0485;PROD034;2025-09-23;spain;2024-11-11;beauty;body lotion;1,0;14,99;14,99;2025-09
ORD001395;CUST0223;PROD047;2025-09-23;italy;2025-05-02;accessories;phone case;1,0;13,99;13,99;2025-09
ORD000705;CUST0034;PROD020;2025-09-23;united kingdom;2024-06-30;home;reusable shopping bags;1,0;13,99;13,99;2025-09
ORD002180;CUST0002;PROD026;2025-09-24;spain;2024-04-02;stationery;a5 sketchbook;1,0;9,99;9,99;2025-09
ORD001087;CUST0143;PROD010;2025-09-24;united kingdom;2023-08-07;fitness;resistance bands set;1,0;19,99;19,99;2025-09
ORD001072;CUST0093;PROD042;2025-09-24;spain;2023-11-15;accessories;canvas backpack;1,0;39,99;39,99;2025-09
ORD001665;CUST0430;PROD021;2025-09-24;united kingdom;2025-04-17;home;kitchen scale;1,0;21,99;21,99;2025-09
ORD002094;CUST0060;PROD012;2025-09-24;spain;2023-07-21;fitness;stainless water bottle;3,0;18,99;56,97;2025-09
ORD000399;CUST0439;PROD035;2025-09-25;spain;2025-12-14;beauty;shampoo bar;5,0;9,99;49,95;2025-09
ORD002235;CUST0025;PROD051;2025-09-25;spain;2025-07-28;baby;wooden teether;1,0;10,99;10,99;2025-09
ORD000752;CUST0475;PROD017;2025-09-25;italy;2023-02-03;home;cotton bedsheet set;1,0;44,99;44,99;2025-09
ORD000144;CUST0393;PROD032;2025-09-25;united kingdom;2023-10-09;beauty;lip balm trio;1,0;8,99;8,99;2025-09
ORD000381;CUST0362;PROD026;2025-09-25;france;2024-03-16;stationery;a5 sketchbook;2,0;9,99;19,98;2025-09
ORD000635;CUST0105;PROD009;2025-09-25;italy;2024-05-26;fitness;yoga mat;6,0;29,99;179,94;2025-09
ORD002126;CUST0328;PROD029;2025-09-25;italy;2024-09-10;beauty;vitamin c serum;1,0;18,99;18,99;2025-09
ORD000848;CUST0449;PROD042;2025-09-26;italy;2025-01-16;accessories;canvas backpack;2,0;39,99;79,98;2025-09
ORD001070;CUST0440;PROD049;2025-09-26;france;2025-11-07;baby;baby blanket;1,0;22,99;22,99;2025-09
ORD001947;CUST0009;PROD050;2025-09-26;spain;2024-11-20;baby;silicone bib set;2,0;14,99;29,98;2025-09
ORD000914;CUST0436;PROD012;2025-09-26;spain;2025-03-13;fitness;stainless water bottle;1,0;18,99;18,99;2025-09
ORD000135;CUST0447;PROD035;2025-09-26;netherlands;2024-01-06;beauty;shampoo bar;1,0;9,99;9,99;2025-09
ORD000037;CUST0461;PROD047;2025-09-26;spain;2025-06-14;accessories;phone case;3,0;13,99;41,97;2025-09
ORD000943;CUST0408;PROD014;2025-09-27;spain;2025-11-10;fitness;jump rope;1,0;12,99;12,99;2025-09
ORD000235;CUST0199;PROD053;2025-09-27;germany;2024-07-19;baby;stacking cups toy;1,0;13,99;13,99;2025-09
ORD002065;CUST0068;PROD049;2025-09-27;netherlands;2024-03-13;baby;baby blanket;1,0;22,99;22,99;2025-09
ORD000558;CUST0474;PROD024;2025-09-27;spain;2023-05-09;stationery;ballpoint pen set;3,0;6,99;20,97;2025-09
ORD000499;CUST0195;PROD047;2025-09-27;germany;2025-08-09;accessories;phone case;1,0;13,99;13,99;2025-09
ORD002354;CUST0480;PROD040;2025-09-27;germany;2025-11-05;grocery;olive oil 500ml;4,0;12,99;51,96;2025-09
ORD000293;CUST0351;PROD054;2025-09-28;germany;2023-05-11;baby;baby bath towel;2,0;18,99;37,98;2025-09
ORD000150;CUST0264;PROD044;2025-09-28;france;2023-10-24;accessories;travel pouch;3,0;17,99;53,97;2025-09
ORD001068;CUST0399;PROD050;2025-09-28;netherlands;2023-06-09;baby;silicone bib set;2,0;14,99;29,98;2025-09
ORD001551;CUST0474;PROD043;2025-09-28;spain;2023-05-09;accessories;leather wallet;1,0;29,99;29,99;2025-09
ORD000154;CUST0397;PROD047;2025-09-28;spain;2024-12-26;accessories;phone case;1,0;13,99;13,99;2025-09
ORD001186;CUST0125;PROD043;2025-09-28;italy;2024-11-07;accessories;leather wallet;2,0;29,99;59,98;2025-09
ORD000666;CUST0133;PROD041;2025-09-28;germany;2024-03-13;grocery;almond butter;2,0;9,99;19,98;2025-09
ORD001250;CUST0037;PROD022;2025-09-28;portugal;2025-11-05;home;glass food containers;1,0;27,99;27,99;2025-09
ORD001067;CUST0422;PROD023;2025-10-01;germany;2025-08-05;stationery;daily planner notebook;1,0;12,99;12,99;2025-10
ORD001146;CUST0461;PROD027;2025-10-01;spain;2025-06-14;stationery;desk calendar;1,0;10,99;10,99;2025-10
ORD001716;CUST0020;PROD032;2025-10-01;spain;2024-05-16;beauty;lip balm trio;1,0;8,99;8,99;2025-10
ORD001425;CUST0192;PROD037;2025-10-02;germany;2025-09-17;grocery;dark chocolate 70%;1,0;3,99;3,99;2025-10
ORD002162;CUST0137;PROD003;2025-10-02;spain;2024-02-12;electronics;usb-c cable 1m;2,0;9,99;19,98;2025-10
ORD001840;CUST0202;PROD022;2025-10-02;italy;2025-09-02;home;glass food containers;2,0;27,99;55,98;2025-10
ORD001736;CUST0256;PROD021;2025-10-02;portugal;2023-09-26;home;kitchen scale;1,0;21,99;21,99;2025-10
ORD001961;CUST0437;PROD019;2025-10-02;france;2023-06-23;home;desk organizer;1,0;17,99;17,99;2025-10
ORD001603;CUST0467;PROD014;2025-10-02;portugal;2024-08-10;fitness;jump rope;1,0;12,99;12,99;2025-10
ORD000583;CUST0481;PROD039;2025-10-02;spain;2025-08-20;grocery;protein granola;2,0;6,99;13,98;2025-10
ORD000721;CUST0494;PROD047;2025-10-02;netherlands;2023-04-08;accessories;phone case;1,0;13,99;13,99;2025-10
ORD002080;CUST0194;PROD048;2025-10-02;spain;2023-06-27;accessories;tote bag;1,0;12,99;12,99;2025-10
ORD002032;CUST0202;PROD044;2025-10-03;italy;2025-09-02;accessories;travel pouch;3,0;17,99;53,97;2025-10
ORD001934;CUST0266;PROD010;2025-10-03;spain;2023-05-23;fitness;resistance bands set;2,0;19,99;39,98;2025-10
ORD000336;CUST0383;PROD044;2025-10-03;france;2025-02-09;accessories;travel pouch;1,0;17,99;17,99;2025-10
ORD002105;CUST0156;PROD013;2025-10-03;france;2025-04-14;fitness;running belt;1,0;16,99;16,99;2025-10
ORD002286;CUST0350;PROD012;2025-10-03;united kingdom;2023-09-17;fitness;stainless water bottle;6,0;18,99;113,94;2025-10
ORD001836;CUST0021;PROD011;2025-10-03;italy;2024-03-25;fitness;foam roller;3,0;22,99;68,97;2025-10
ORD001497;CUST0094;PROD042;2025-10-03;spain;2024-12-03;accessories;canvas backpack;2,0;39,99;79,98;2025-10
ORD000927;CUST0113;PROD007;2025-10-03;france;2025-07-31;electronics;smart led bulb;2,0;14,99;29,98;2025-10
ORD002233;CUST0006;PROD036;2025-10-04;spain;2025-05-09;grocery;organic green tea;1,0;7,99;7,99;2025-10
ORD000251;CUST0349;PROD002;2025-10-04;spain;2024-10-25;electronics;bluetooth headphones;1,0;59,99;59,99;2025-10
ORD001304;CUST0173;PROD053;2025-10-04;spain;2024-12-17;baby;stacking cups toy;3,0;13,99;41,97;2025-10
ORD000584;CUST0045;PROD039;2025-10-04;spain;2023-09-15;grocery;protein granola;1,0;6,99;6,99;2025-10
ORD002142;CUST0468;PROD017;2025-10-04;united kingdom;2023-10-12;home;cotton bedsheet set;1,0;44,99;44,99;2025-10
ORD001217;CUST0376;PROD013;2025-10-05;united kingdom;2024-04-08;fitness;running belt;1,0;16,99;16,99;2025-10
ORD000318;CUST0430;PROD004;2025-10-05;united kingdom;2025-04-17;electronics;laptop stand;2,0;34,99;69,98;2025-10
ORD000479;CUST0356;PROD045;2025-10-05;france;2025-04-02;accessories;sunglasses;2,0;24,99;49,98;2025-10
ORD002313;CUST0001;PROD029;2025-10-05;spain;2023-08-17;beauty;vitamin c serum;1,0;18,99;18,99;2025-10
ORD000326;CUST0021;PROD010;2025-10-05;italy;2024-03-25;fitness;resistance bands set;4,0;19,99;79,96;2025-10
ORD002050;CUST0350;PROD035;2025-10-05;united kingdom;2023-09-17;beauty;shampoo bar;2,0;9,99;19,98;2025-10
ORD000503;CUST0238;PROD054;2025-10-05;italy;2024-09-14;baby;baby bath towel;2,0;18,99;37,98;2025-10
ORD001996;CUST0384;PROD014;2025-10-06;france;2025-01-27;fitness;jump rope;1,0;12,99;12,99;2025-10
ORD000115;CUST0072;PROD018;2025-10-06;spain;2025-09-23;home;scented candle;1,0;15,99;15,99;2025-10
ORD000996;CUST0475;PROD004;2025-10-06;italy;2023-02-03;electronics;laptop stand;1,0;34,99;34,99;2025-10
ORD000310;CUST0375;PROD053;2025-10-06;spain;2025-01-22;baby;stacking cups toy;1,0;13,99;13,99;2025-10
ORD000581;CUST0161;PROD036;2025-10-06;germany;2025-05-08;grocery;organic green tea;1,0;7,99;7,99;2025-10
ORD001386;CUST0143;PROD009;2025-10-06;united kingdom;2023-08-07;fitness;yoga mat;2,0;29,99;59,98;2025-10
ORD002227;CUST0138;PROD009;2025-10-06;italy;2025-08-31;fitness;yoga mat;4,0;29,99;119,96;2025-10
ORD000348;CUST0163;PROD032;2025-10-07;spain;2025-09-21;beauty;lip balm trio;1,0;8,99;8,99;2025-10
ORD001073;CUST0036;PROD010;2025-10-07;ireland;2024-06-23;fitness;resistance bands set;1,0;19,99;19,99;2025-10
ORD000708;CUST0173;PROD032;2025-10-07;spain;2024-12-17;beauty;lip balm trio;1,0;8,99;8,99;2025-10
ORD001054;CUST0300;PROD025;2025-10-07;italy;2024-09-04;stationery;sticky notes pack;1,0;4,99;4,99;2025-10
ORD001220;CUST0129;PROD009;2025-10-07;italy;2025-02-15;fitness;yoga mat;1,0;29,99;29,99;2025-10
ORD000296;CUST0247;PROD023;2025-10-08;france;2025-04-16;stationery;daily planner notebook;2,0;12,99;25,98;2025-10
ORD001091;CUST0186;PROD001;2025-10-08;france;2023-03-26;electronics;wireless mouse;1,0;24,99;24,99;2025-10
ORD002241;CUST0145;PROD001;2025-10-08;germany;2023-09-06;electronics;wireless mouse;3,0;24,99;74,97;2025-10
ORD002247;CUST0065;PROD002;2025-10-08;spain;2023-07-20;electronics;bluetooth headphones;4,0;59,99;239,96;2025-10
ORD000394;CUST0410;PROD021;2025-10-08;spain;2023-10-30;home;kitchen scale;1,0;21,99;21,99;2025-10
